date,total_count,lineage_count,total_count_rolling,lineage_count_rolling,proportion,proportion_ci_lower,proportion_ci_upper,lineage,location
2021-04-22,4951,1,4631.142857142857,0.14285714285714285,3.0847060275155775e-5,1.0602634965655632e-7,5.422428028650807e-4,AY.1,USA
2021-04-23,4416,0,4529,0.14285714285714285,3.154275620603728e-5,1.084140931122921e-7,5.544508791791883e-4,AY.1,USA
2021-04-24,2881,0,4421.142857142857,0.14285714285714285,3.2312265736073417e-5,1.1106237614615949e-7,5.679908702278532e-4,AY.1,USA
2021-04-25,2595,0,4434,0.14285714285714285,3.221857078420001e-5,1.1073677185856464e-7,5.663261490222383e-4,AY.1,USA
2021-04-26,5947,0,4444.571428571428,0.14285714285714285,3.214193880174852e-5,1.1046274803293101e-7,5.64925141736612e-4,AY.1,USA
2021-04-27,5328,0,4467.714285714285,0.14285714285714285,3.197544285988361e-5,1.09894148903787e-7,5.620180469600915e-4,AY.1,USA
2021-04-28,5139,0,4465.285714285715,0.14285714285714285,3.199283360527242e-5,1.0996798181973996e-7,5.623955353252876e-4,AY.1,USA
2021-04-29,5076,0,4483.142857142857,0,0,1.0952646650101613e-7,5.601381809835951e-4,AY.1,USA
2021-04-30,4769,1,4533.571428571428,0.14285714285714285,3.151095005514416e-5,1.0829454292427397e-7,5.538396454504828e-4,AY.1,USA
2021-05-01,2989,0,4549,0.14285714285714285,3.140407624909713e-5,1.0793746910904268e-7,5.520140035897182e-4,AY.1,USA
2021-05-02,2328,0,4510.857142857143,0.14285714285714285,3.166962249809982e-5,1.0884666802020839e-7,5.566625361389721e-4,AY.1,USA
2021-05-03,5858,1,4498.142857142857,0.2857142857142857,6.351827738431734e-5,1.0916123626434161e-7,5.58270848824609e-4,AY.1,USA
2021-05-04,4569,0,4389.714285714285,0.2857142857142857,6.508721687060662e-5,1.1184659878988687e-7,5.720003640047875e-4,AY.1,USA
2021-05-05,4708,1,4328.142857142857,0.42857142857142855,9.901970492127933e-5,1.1344874485404145e-7,5.801916034939298e-4,AY.1,USA
2021-05-06,3936,3,4165.285714285715,0.8571428571428571,2.057824879102788e-4,2.5907015785061735e-5,0.0011216951407443387,AY.1,USA
2021-05-07,3517,1,3986.4285714285716,0.8571428571428571,2.150152302454757e-4,2.7070483912386833e-5,0.0011720409290347789,AY.1,USA
2021-05-08,2011,0,3846.714285714286,0.8571428571428571,2.2282467411891408e-4,2.8048645872441727e-5,0.0012143661996038002,AY.1,USA
2021-05-09,1695,0,3756.285714285714,0.8571428571428571,2.2818894044268653e-4,2.8728241194361755e-5,0.0012437713983994847,AY.1,USA
2021-05-10,4288,2,3532,1,2.8312570781426955e-4,3.055029195769281e-5,0.0013226049734875733,AY.1,USA
2021-05-11,3740,0,3413.5714285714284,1,2.929483155471856e-4,3.1606279512148326e-5,0.0013682909698525814,AY.1,USA
2021-05-12,3405,2,3227.4285714285716,1.1428571428571428,0.00035410764872521243,3.343792916338299e-5,0.001447530186235002,AY.1,USA
2021-05-13,3059,0,3102.1428571428573,0.7142857142857143,2.3025558369790466e-4,3.478544862629016e-5,0.0015058214666575642,AY.1,USA
2021-05-14,2424,0,2946,0.5714285714285714,1.9396760740956258e-4,3.662757055455811e-5,0.0015855029864330072,AY.1,USA
2021-05-15,2371,0,2997.4285714285716,0.5714285714285714,1.9063959584405678e-4,3.6004237780023125e-5,0.00155854124132504,AY.1,USA
2021-05-16,1291,0,2939.714285714286,0.5714285714285714,1.9438235008261247e-4,3.67023256843903e-5,0.001588736410162661,AY.1,USA
2021-05-17,3390,0,2811.4285714285716,0.2857142857142857,1.0162601626016259e-4,1.746676794156937e-7,8.931333570368037e-4,AY.1,USA
2021-05-18,2808,2,2678.285714285714,0.5714285714285714,2.1335609131640707e-4,4.029333146755285e-5,0.0017440480617937348,AY.1,USA
2021-05-19,2573,1,2559.4285714285716,0.42857142857142855,1.6744809109176155e-4,1.9186656603961366e-7,9.81033783154385e-4,AY.1,USA
2021-05-20,2276,0,2447.5714285714284,0.42857142857142855,1.751006828926633e-4,2.00565508743942e-7,0.0010254895752771966,AY.1,USA
2021-05-21,1916,1,2375,0.5714285714285714,2.406015037593985e-4,4.543433675294759e-5,0.0019663563933615125,AY.1,USA
2021-05-22,1098,0,2193.1428571428573,0.5714285714285714,2.605523710265763e-4,4.9205330265635756e-5,0.0021293916662343815,AY.1,USA
2021-05-23,787,0,2121.1428571428573,0.5714285714285714,2.693965517241379e-4,5.087582124327259e-5,0.00220160541945158,AY.1,USA
2021-05-24,2246,2,1957.7142857142858,0.8571428571428571,4.378283712784588e-4,5.511156665052919e-5,0.0023846898254815674,AY.1,USA
2021-05-25,1946,0,1834.5714285714287,0.5714285714285714,3.1147796293412236e-4,5.880608829701529e-5,0.002544353766560037,AY.1,USA
2021-05-26,1756,1,1717.857142857143,0.5714285714285714,3.3264033264033264e-4,6.281138388184166e-5,0.002717420039945906,AY.1,USA
2021-05-27,1673,2,1631.7142857142858,0.8571428571428571,5.253020486779898e-4,6.61216952883166e-5,0.002860434348971319,AY.1,USA
2021-05-28,1381,0,1555.2857142857142,0.7142857142857143,4.592633416000735e-4,6.939630155661125e-5,0.003001886389516928,AY.1,USA
2021-05-29,738,1,1503.857142857143,0.8571428571428571,5.699629524080934e-4,7.174980750815556e-5,0.0031035378699444394,AY.1,USA
2021-05-30,547,0,1469.5714285714287,0.8571428571428571,5.832604257801108e-4,7.340954830314062e-5,0.003175218496869525,AY.1,USA
2021-05-31,409,0,1207.142857142857,0.5714285714285714,4.7337278106508875e-4,8.94077661669238e-5,0.0038658889379670214,AY.1,USA
2021-06-01,1863,1,1195.2857142857142,0.7142857142857143,5.975857535556353e-4,9.030573212605956e-5,0.003904641806691922,AY.1,USA
2021-06-02,1465,1,1153.7142857142858,0.7142857142857143,6.191183754333828e-4,9.351471343753626e-5,0.004043117462439905,AY.1,USA
2021-06-03,1331,0,1104.857142857143,0.42857142857142855,3.878975950349107e-4,4.442745414568525e-7,0.0022701566069684848,AY.1,USA
2021-06-04,1182,0,1076.4285714285713,0.42857142857142855,3.9814200398142005e-4,4.562456987870372e-7,0.002331255547500785,AY.1,USA
2021-06-05,688,2,1069.2857142857142,0.5714285714285714,5.344021376085504e-4,1.0095176619747784e-4,0.0043639728032564,AY.1,USA
2021-06-06,594,0,1076,0.5714285714285714,5.310674455655868e-4,1.0029489704437835e-4,0.004335637688984706,AY.1,USA
2021-06-07,1397,1,1217.142857142857,0.7142857142857143,5.868544600938967e-4,8.86729906696958e-5,0.003834177666645844,AY.1,USA
2021-06-08,1215,1,1124.5714285714287,0.7142857142857143,6.351626016260162e-4,9.592573530345952e-5,0.004147146779025057,AY.1,USA
2021-06-09,1158,2,1080.7142857142858,0.8571428571428571,7.931262392597487e-4,9.983091416240984e-5,0.004315622561561594,AY.1,USA
2021-06-10,1156,1,1055.7142857142858,1,9.472259810554803e-4,1.0219477451075366e-4,0.004417589823529133,AY.1,USA
2021-06-11,1142,5,1050,1.7142857142857142,0.0016326530612244896,3.960196327357841e-4,0.006096427505603019,AY.1,USA
2021-06-12,677,0,1048.4285714285713,1.4285714285714286,0.001362583458236817,1.0297503333306151e-4,0.004451244756996098,AY.1,USA
2021-06-13,676,1,1060.142857142857,1.5714285714285714,0.0014822800161703275,3.9228168493848854e-4,0.0060390473913771725,AY.1,USA
2021-06-14,1428,1,1064.5714285714287,1.5714285714285714,0.0014761137949543745,3.904390480401517e-4,0.006010760486034883,AY.1,USA
2021-06-15,1436,2,1096.142857142857,1.7142857142857142,0.0015639254528867458,3.79390137555224e-4,0.005841129358509778,AY.1,USA
2021-06-16,1190,9,1100.7142857142858,2.7142857142857144,0.002465931213497729,7.6800225666627e-4,0.007253755242497051,AY.1,USA
2021-06-17,1202,1,1107.2857142857142,2.7142857142857144,0.002451296606889434,7.638365253408451e-4,0.007214537293869783,AY.1,USA
2021-06-18,1045,0,1093.4285714285713,2,0.001829108962633917,3.8043198177855486e-4,0.005857125684912479,AY.1,USA
2021-06-19,658,5,1090.7142857142858,2.7142857142857144,0.0024885396201702686,7.750470401276747e-4,0.007320074648683672,AY.1,USA
2021-06-20,661,0,1088.5714285714287,2.5714285714285716,0.002362204724409449,7.764715343398097e-4,0.007333484318322703,AY.1,USA
2021-06-21,1757,10,1135.5714285714287,3.857142857142857,0.0033966536671279405,0.0011896781924865295,0.008350568026955774,AY.1,USA
2021-06-22,1440,7,1136.142857142857,4.571428571428571,0.004023638878410662,0.001681386617173898,0.00962050450712637,AY.1,USA
2021-06-23,1403,3,1166.5714285714287,3.7142857142857144,0.0031839333823169237,0.0011580465973863475,0.00812931650054105,AY.1,USA
2021-06-24,1330,3,1184.857142857143,4,0.003375934410417169,0.0011404400239547667,0.008006146575206596,AY.1,USA
2021-06-25,1276,0,1217.857142857143,4,0.003284457478005865,0.0011095140741481779,0.007789766827883904,AY.1,USA
2021-06-26,844,2,1244.4285714285713,3.5714285714285716,0.002869934565491907,0.0010863047930834535,0.007627351754506351,AY.1,USA
2021-06-27,913,4,1280.4285714285713,4.142857142857143,0.003235523820149504,0.0010557267602057127,0.007413336458933384,AY.1,USA
2021-06-28,2044,7,1321.4285714285713,3.7142857142857144,0.0028108108108108112,0.0010229333539332447,0.007183771811657191,AY.1,USA
2021-06-29,1916,9,1389.4285714285713,4,0.0028788813489615465,9.728157135816561e-4,0.006832843863029625,AY.1,USA
2021-06-30,1773,5,1442.2857142857142,4.285714285714286,0.002971473851030111,9.37033648422538e-4,0.006582229746961321,AY.1,USA
2021-07-01,1756,6,1503.142857142857,4.714285714285714,0.003136285877209656,0.0012704735979062812,0.007276439772873067,AY.1,USA
2021-07-02,1598,1,1549.142857142857,4.857142857142857,0.003135374400590188,0.0012327132438497688,0.007060805288031213,AY.1,USA
2021-07-03,960,4,1565.7142857142858,5.142857142857143,0.0032846715328467154,0.001219320200869817,0.006984313616872573,AY.1,USA
2021-07-04,423,0,1495.7142857142858,4.571428571428571,0.003056351480420248,0.0012764234887759562,0.007310413727313669,AY.1,USA
2021-07-05,1796,7,1460.2857142857142,4.571428571428571,0.003130502837018196,0.0013079249462050126,0.0074902714712485885,AY.1,USA
2021-07-06,3004,5,1615.7142857142858,4,0.0024756852343059237,8.360729490856471e-4,0.005874818400674053,AY.1,USA
2021-07-07,2883,2,1774.2857142857142,3.5714285714285716,0.0020128824476650566,7.615635403814758e-4,0.005352468923123133,AY.1,USA
2021-07-08,2527,7,1884.4285714285713,3.7142857142857144,0.001971040861193238,7.170731722556411e-4,0.005040456218002309,AY.1,USA
2021-07-09,2722,3,2045,4,0.0019559902200488996,6.605892875353567e-4,0.004644211574737156,AY.1,USA
2021-07-10,1928,6,2183.285714285714,4.285714285714286,0.0019629653863770203,6.188090470760995e-4,0.004351028573744253,AY.1,USA
2021-07-11,1463,2,2331.8571428571427,4.571428571428571,0.0019604239416773877,8.185829796371262e-4,0.004693332563400099,AY.1,USA
2021-07-12,3534,4,2580.1428571428573,4.142857142857143,0.0016056696749903107,5.235494909769929e-4,0.003682290088807383,AY.1,USA
2021-07-13,3171,7,2604,4.428571428571429,0.0017006802721088437,5.187221561631271e-4,0.003648391113346472,AY.1,USA
2021-07-14,2997,8,2620.285714285714,5.285714285714286,0.0020172282193871988,7.28556769418766e-4,0.004178060569369979,AY.1,USA
2021-07-15,3481,2,2756.5714285714284,4.571428571428571,0.001658374792703151,6.923365098948915e-4,0.003970688990319382,AY.1,USA
2021-07-16,2919,1,2784.714285714286,4.285714285714286,0.0015390140050274457,4.849968481084413e-4,0.003411534405917349,AY.1,USA
2021-07-17,2191,0,2822.285714285714,3.4285714285714284,0.0012148208139299453,2.994976921586844e-4,0.0028343637610679373,AY.1,USA
2021-07-18,1917,5,2887.1428571428573,3.857142857142857,0.0013359722909450766,4.6785513892005123e-4,0.0032911277038474296,AY.1,USA
2021-07-19,4226,6,2986,4.142857142857143,0.0013874270404745958,4.523379429420315e-4,0.0031821211383181724,AY.1,USA
2021-07-20,3383,7,3016.285714285714,4.142857142857143,0.0013734962584067444,4.4783695522540763e-4,0.0031505002899331336,AY.1,USA
2021-07-21,2811,6,2989.714285714286,3.857142857142857,0.0012901376146788992,4.51732590832415e-4,0.0031778684002273794,AY.1,USA
2021-07-22,2460,13,2843.8571428571427,5.428571428571429,0.0019088762746772494,6.711477765690838e-4,0.0038493607675219588,AY.1,USA
2021-07-23,2160,7,2735.4285714285716,6.285714285714286,0.002297890119072488,9.161784690565483e-4,0.004516372986999806,AY.1,USA
2021-07-24,1946,1,2700.4285714285716,6.428571428571429,0.002380574511982225,9.280614543897453e-4,0.004574844067462225,AY.1,USA
2021-07-25,955,0,2563,5.714285714285714,0.002229530126525835,9.776981428812979e-4,0.004819055348996959,AY.1,USA
2021-07-26,2907,6,2374.5714285714284,5.714285714285714,0.002406449284081338,0.0010551395554771914,0.005199969810059768,AY.1,USA
2021-07-27,2340,1,2225.5714285714284,4.857142857142857,0.0021824250593747993,8.575858501076088e-4,0.0049165001710759215,AY.1,USA
2021-07-28,2306,12,2153.4285714285716,5.714285714285714,0.00265357569324665,0.0011640128597045908,0.005735293152404619,AY.1,USA
2021-07-29,2485,6,2157,4.714285714285714,0.002185575203655871,8.850355636700685e-4,0.005073537867060551,AY.1,USA
2021-07-30,2132,6,2153,4.571428571428571,0.0021232831265344037,8.866808384416028e-4,0.005082949707340134,AY.1,USA
2021-07-31,1434,4,2079.8571428571427,5,0.0024040112645099254,9.178193462269584e-4,0.00526106455284947,AY.1,USA
2021-08-01,496,1,2014.2857142857142,5.142857142857143,0.0025531914893617024,9.479162289494145e-4,0.005433196199897683,AY.1,USA
2021-08-02,2277,4,1924.2857142857142,4.857142857142857,0.002524127691165553,9.922873442574634e-4,0.005686920930956463,AY.1,USA
2021-08-03,1941,10,1867.2857142857142,6.142857142857143,0.003289725346186214,0.0013424677532517272,0.006612248298060619,AY.1,USA
2021-08-04,1629,9,1770.5714285714287,5.714285714285714,0.0032273680813296756,0.0014153001279829595,0.006969980756090011,AY.1,USA
2021-08-05,1408,8,1616.7142857142858,6,0.00371123089157904,0.0015502157625567451,0.007632377779560717,AY.1,USA
2021-08-06,496,1,1383,5.285714285714286,0.0038219192232207414,0.0013808134638294354,0.007906325760961508,AY.1,USA
2021-08-07,299,1,1220.857142857143,4.857142857142857,0.003978469459396209,0.001564212184752108,0.008952545711688686,AY.1,USA
2021-08-08,180,1,1175.7142857142858,4.857142857142857,0.004131227217496962,0.0016241333902031537,0.009294176008559418,AY.1,USA
2021-08-09,279,1,890.2857142857143,4.428571428571429,0.004974326059050065,0.0015189088512252945,0.01065090607737973,AY.1,USA
2021-08-10,42,0,619,3,0.004846526655896607,0.0013668284100308208,0.012876971212156252,AY.1,USA
2021-08-11,63,0,395.2857142857143,1.7142857142857142,0.0043368268883267076,0.0010536144024396036,0.016142922963781392,AY.1,USA
2021-08-12,11,0,195.71428571428572,0.5714285714285714,0.00291970802919708,5.510501303820141e-4,0.023595682574653498,AY.1,USA
2021-07-06,40,1,25,0.14285714285714285,0.005714285714285714,1.9445770898158813e-5,0.0946827641095835,AY.1,USA_US-AZ
2021-07-07,132,0,40.142857142857146,0.14285714285714285,0.003558718861209964,1.219930657518636e-5,0.060497975214079645,AY.1,USA_US-AZ
2021-07-08,131,0,53.714285714285715,0.14285714285714285,0.0026595744680851063,9.051191172037456e-6,0.04524621037882053,AY.1,USA_US-AZ
2021-07-09,122,0,67.85714285714286,0.14285714285714285,0.002105263157894737,7.194571384576424e-6,0.03613531901631472,AY.1,USA_US-AZ
2021-07-10,66,0,75.85714285714286,0.14285714285714285,0.0018832391713747643,6.439742130875608e-6,0.03240633018502279,AY.1,USA_US-AZ
2021-07-11,59,0,83,0.14285714285714285,0.0017211703958691909,5.898269017590927e-6,0.029722461982065438,AY.1,USA_US-AZ
2021-07-12,77,0,89.57142857142857,0.14285714285714285,0.001594896331738437,5.440790451678171e-6,0.02744911297520379,AY.1,USA_US-AZ
2021-07-13,75,0,94.57142857142857,0,0,5.155187412462514e-6,0.026027162224622036,AY.1,USA_US-AZ
2021-07-14,54,0,83.42857142857143,0,0,5.898269017590927e-6,0.029722461982065438,AY.1,USA_US-AZ
2021-07-15,46,0,71.28571428571429,0,0,6.89164691943004e-6,0.03464055125105068,AY.1,USA_US-AZ
2021-07-16,48,0,60.714285714285715,0,0,8.016791819405204e-6,0.04018085432869683,AY.1,USA_US-AZ
2021-07-17,26,0,55,0,0,8.887372821217652e-6,0.04444579612690665,AY.1,USA_US-AZ
2021-07-18,32,0,51.142857142857146,0,0,9.581002197232198e-6,0.047830262390909054,AY.1,USA_US-AZ
2021-07-19,105,0,55.142857142857146,0,0,8.887372821217652e-6,0.04444579612690665,AY.1,USA_US-AZ
2021-07-20,50,0,51.57142857142857,0,0,9.397638835474116e-6,0.04693673671899196,AY.1,USA_US-AZ
2021-07-21,42,0,49.857142857142854,0,0,9.771663301804058e-6,0.04875845944407136,AY.1,USA_US-AZ
2021-07-22,47,1,50,0.14285714285714285,0.002857142857142857,9.771663301804058e-6,0.04875845944407136,AY.1,USA_US-AZ
2021-07-23,42,0,49.142857142857146,0.14285714285714285,0.002906976744186046,9.970066657287018e-6,0.04972338528782203,AY.1,USA_US-AZ
2021-07-24,22,0,48.57142857142857,0.14285714285714285,0.0029411764705882353,9.970066657287018e-6,0.04972338528782203,AY.1,USA_US-AZ
2021-07-25,51,0,51.285714285714285,0.14285714285714285,0.002785515320334262,9.581002197232198e-6,0.047830262390909054,AY.1,USA_US-AZ
2021-07-26,55,0,44.142857142857146,0.14285714285714285,0.0032362459546925564,1.1096587471255177e-5,0.055183596912170736,AY.1,USA_US-AZ
2021-07-27,48,0,43.857142857142854,0.14285714285714285,0.003257328990228013,1.1096587471255177e-5,0.055183596912170736,AY.1,USA_US-AZ
2021-07-28,52,0,45.285714285714285,0.14285714285714285,0.0031545741324921135,1.0851367920604664e-5,0.05399770969071757,AY.1,USA_US-AZ
2021-07-29,60,2,47.142857142857146,0.2857142857142857,0.00606060606060606,1.0392066291527431e-5,0.051772500175186045,AY.1,USA_US-AZ
2021-07-30,51,0,48.42857142857143,0.2857142857142857,0.005899705014749262,1.0176693619626449e-5,0.05072726335249247,AY.1,USA_US-AZ
2021-07-31,29,0,49.42857142857143,0.2857142857142857,0.005780346820809248,9.970066657287018e-6,0.04972338528782203,AY.1,USA_US-AZ
2021-08-01,24,0,45.57142857142857,0.2857142857142857,0.006269592476489028,1.0616751927119647e-5,0.05286170463923311,AY.1,USA_US-AZ
2021-08-02,47,0,44.42857142857143,0.2857142857142857,0.006430868167202571,1.1096587471255177e-5,0.055183596912170736,AY.1,USA_US-AZ
2021-08-03,54,1,45.285714285714285,0.42857142857142855,0.00946372239747634,1.0851367920604664e-5,0.05399770969071757,AY.1,USA_US-AZ
2021-08-04,22,0,41,0.42857142857142855,0.010452961672473867,1.1903578569170632e-5,0.05907570990931319,AY.1,USA_US-AZ
2021-05-05,452,1,382.42857142857144,0.14285714285714285,3.735524841240194e-4,1.2845889814135936e-6,0.006549917961658566,AY.1,USA_US-CA
2021-05-06,433,2,379.7142857142857,0.42857142857142855,0.001128668171557562,1.2913455236795712e-6,0.0065842548448200025,AY.1,USA_US-CA
2021-05-07,341,0,365.2857142857143,0.42857142857142855,0.0011732499022291747,1.344378134045655e-6,0.006853726415233257,AY.1,USA_US-CA
2021-05-08,191,0,351.57142857142856,0.42857142857142855,0.001219016659894352,1.3939931657327125e-6,0.007105766246280728,AY.1,USA_US-CA
2021-05-09,105,0,341.2857142857143,0.42857142857142855,0.0012557555462536626,1.4389276878911518e-6,0.007333974310978592,AY.1,USA_US-CA
2021-05-10,294,1,323.14285714285717,0.5714285714285714,0.0017683465959328025,3.342514766896253e-4,0.014378076949082108,AY.1,USA_US-CA
2021-05-11,286,0,300.2857142857143,0.5714285714285714,0.0019029495718363462,3.598942102137236e-4,0.015472741213473085,AY.1,USA_US-CA
2021-05-12,303,1,279,0.5714285714285714,0.002048131080389145,3.8700210614684604e-4,0.016628660981137022,AY.1,USA_US-CA
2021-05-13,275,0,256.42857142857144,0.2857142857142857,0.0011142061281337046,1.9162296755398473e-6,0.009754802500895101,AY.1,USA_US-CA
2021-05-14,317,0,253,0.2857142857142857,0.001129305477131564,1.9389292920561457e-6,0.00986978548471767,AY.1,USA_US-CA
2021-05-15,157,0,248.14285714285714,0.2857142857142857,0.0011514104778353482,1.9779811636952556e-6,0.010067568180093907,AY.1,USA_US-CA
2021-05-16,100,0,247.42857142857142,0.2857142857142857,0.0011547344110854503,1.9859810714029892e-6,0.010108079755384832,AY.1,USA_US-CA
2021-05-17,215,0,236.14285714285714,0.14285714285714285,6.049606775559588e-4,2.0784498339694683e-6,0.010576221710026089,AY.1,USA_US-CA
2021-05-18,260,0,232.42857142857142,0.14285714285714285,6.146281499692685e-4,2.1142465228527737e-6,0.010757390274307858,AY.1,USA_US-CA
2021-05-19,241,1,223.57142857142858,0.14285714285714285,6.389776357827475e-4,2.1896709732372345e-6,0.011139008009761501,AY.1,USA_US-CA
2021-05-20,170,0,208.57142857142858,0.14285714285714285,6.84931506849315e-4,2.346636233598699e-6,0.011932717743939088,AY.1,USA_US-CA
2021-05-21,158,0,185.85714285714286,0.14285714285714285,7.686395080707147e-4,2.636421309018514e-6,0.013396369410108138,AY.1,USA_US-CA
2021-05-22,92,0,176.57142857142858,0.14285714285714285,8.090614886731391e-4,2.770287107824094e-6,0.014071768535322111,AY.1,USA_US-CA
2021-05-23,61,0,171,0.14285714285714285,8.35421888053467e-4,2.867347919395377e-6,0.014561184488931593,AY.1,USA_US-CA
2021-05-24,161,0,163.28571428571428,0.14285714285714285,8.748906386701663e-4,3.0078606073063544e-6,0.015269269991111492,AY.1,USA_US-CA
2021-05-25,154,0,148.14285714285714,0.14285714285714285,9.643201542912246e-4,3.3121959323806535e-6,0.016801161884148184,AY.1,USA_US-CA
2021-05-26,174,1,138.57142857142858,0.14285714285714285,0.0010309278350515462,3.52626859045616e-6,0.017877281868905772,AY.1,USA_US-CA
2021-05-27,160,1,137.14285714285714,0.2857142857142857,0.0020833333333333333,3.577652935278047e-6,0.018135409927994277,AY.1,USA_US-CA
2021-05-28,163,0,137.85714285714286,0.2857142857142857,0.002072538860103627,3.5517749256105316e-6,0.018005420836371328,AY.1,USA_US-CA
2021-05-29,82,1,136.42857142857142,0.42857142857142855,0.0031413612565445027,3.6039108030484467e-6,0.018267289503100855,AY.1,USA_US-CA
2021-05-30,73,0,138.14285714285714,0.42857142857142855,0.0031023784901758012,3.5517749256105316e-6,0.018005420836371328,AY.1,USA_US-CA
2021-05-31,27,0,119,0.42857142857142855,0.003601440576230492,4.1176726895588214e-06,0.020844083851660925,AY.1,USA_US-CA
2021-06-01,219,1,128.28571428571428,0.5714285714285714,0.004454342984409799,8.442461672555527e-4,0.035927711294752585,AY.1,USA_US-CA
2021-06-02,180,1,129.14285714285714,0.5714285714285714,0.004424778761061947,8.376916195845889e-4,0.035653691167307766,AY.1,USA_US-CA
2021-06-03,113,0,122.42857142857143,0.42857142857142855,0.0035005834305717617,4.016626137950731e-6,0.020337815909793455,AY.1,USA_US-CA
2021-06-04,95,0,112.71428571428571,0.42857142857142855,0.0038022813688212928,4.335826024442665e-6,0.021936192687970407,AY.1,USA_US-CA
2021-06-05,56,2,109,0.5714285714285714,0.005242463958060288,9.916747422434964e-4,0.042071088793279254,AY.1,USA_US-CA
2021-06-06,65,0,107.85714285714286,0.5714285714285714,0.005298013245033112,0.001000873698539325,0.042453142302953384,AY.1,USA_US-CA
2021-06-07,103,1,118.71428571428571,0.7142857142857143,0.006016847172081829,9.082025512489189e-4,0.038597493683075634,AY.1,USA_US-CA
2021-06-08,100,1,101.71428571428571,0.7142857142857143,0.00702247191011236,0.0010598625926285673,0.04489955348457941,AY.1,USA_US-CA
2021-06-09,121,2,93.28571428571429,0.8571428571428571,0.009188361408882082,0.0011626478353177188,0.04914774149855461,AY.1,USA_US-CA
2021-06-10,124,1,94.85714285714286,1,0.010542168674698794,0.0011381201270105337,0.04813567151132292,AY.1,USA_US-CA
2021-06-11,135,5,100.57142857142857,1.7142857142857142,0.017045454545454544,0.0041372128439732345,0.06200105139159984,AY.1,USA_US-CA
2021-06-12,71,0,102.71428571428571,1.4285714285714286,0.013908205841446454,0.00104955293654701,0.04447242751701008,AY.1,USA_US-CA
2021-06-13,88,1,106,1.5714285714285714,0.014824797843665768,0.003941049596325035,0.059144221868414726,AY.1,USA_US-CA
2021-06-14,157,1,113.71428571428571,1.5714285714285714,0.013819095477386936,0.003663152700354681,0.05508317934624385,AY.1,USA_US-CA
2021-06-15,116,1,116,1.5714285714285714,0.01354679802955665,0.003599696083892413,0.05415356848043529,AY.1,USA_US-CA
2021-06-16,176,8,123.85714285714286,2.4285714285714284,0.019607843137254898,0.0033664303776454766,0.050728998378631984,AY.1,USA_US-CA
2021-06-17,209,1,136,2.4285714285714284,0.017857142857142856,0.0030681955785318983,0.04633377792498605,AY.1,USA_US-CA
2021-06-18,164,0,140.14285714285714,1.7142857142857142,0.012232415902140673,0.002980189904218373,0.04503317681155039,AY.1,USA_US-CA
2021-06-19,106,5,145.14285714285714,2.4285714285714284,0.016732283464566927,0.0028770367009729836,0.043506610357527564,AY.1,USA_US-CA
2021-06-20,105,0,147.57142857142858,2.2857142857142856,0.015488867376573085,0.002818502699446463,0.0426393524214177,AY.1,USA_US-CA
2021-06-21,190,10,152.28571428571428,3.5714285714285716,0.023452157598499064,0.008946458960640594,0.06134742167713303,AY.1,USA_US-CA
2021-06-22,193,7,163.28571428571428,4.428571428571429,0.027121609798775155,0.00833866137866337,0.05728408021348752,AY.1,USA_US-CA
2021-06-23,205,3,167.42857142857142,3.7142857142857144,0.022184300341296932,0.00813762647191837,0.0559367918056084,AY.1,USA_US-CA
2021-06-24,270,3,176.14285714285714,4,0.0227088402270884,0.0077189168095773975,0.053125421565078934,AY.1,USA_US-CA
2021-06-25,252,0,188.71428571428572,4,0.021196063588190765,0.007184922463099195,0.04952961927901889,AY.1,USA_US-CA
2021-06-26,159,2,196.28571428571428,3.5714285714285716,0.01819505094614265,0.0069268912782719325,0.047787918483992886,AY.1,USA_US-CA
2021-06-27,146,4,202.14285714285714,4.142857142857143,0.020494699646643112,0.006720032461838238,0.046389661110127656,AY.1,USA_US-CA
2021-06-28,321,7,220.85714285714286,3.7142857142857144,0.016817593790426907,0.006139446958117887,0.042455831726619264,AY.1,USA_US-CA
2021-06-29,321,8,239.14285714285714,3.857142857142857,0.016129032258064516,0.005674958324603741,0.0392986531655648,AY.1,USA_US-CA
2021-06-30,297,4,252.28571428571428,4,0.015855039637599093,0.0053809402816545875,0.03729558557953361,AY.1,USA_US-CA
2021-07-01,306,4,257.42857142857144,4.142857142857143,0.016093229744728082,0.005275810275363786,0.03657849635362698,AY.1,USA_US-CA
2021-07-02,268,0,259.7142857142857,4.142857142857143,0.01595159515951595,0.005214681265892322,0.03616132689839613,AY.1,USA_US-CA
2021-07-03,220,4,268.42857142857144,4.428571428571429,0.016498137307078234,0.00505838850159414,0.03509401846185056,AY.1,USA_US-CA
2021-07-04,70,0,257.57142857142856,3.857142857142857,0.014975041597337771,0.005255275315801424,0.03643837458497634,AY.1,USA_US-CA
2021-07-05,320,6,257.42857142857144,3.7142857142857144,0.014428412874583796,0.005275810275363786,0.03657849635362698,AY.1,USA_US-CA
2021-07-06,501,1,283.14285714285717,2.7142857142857144,0.00958627648839556,0.002994409353320741,0.028017116659529218,AY.1,USA_US-CA
2021-07-07,465,2,307.14285714285717,2.4285714285714284,0.007906976744186046,0.0013561633046424344,0.02073321127537986,AY.1,USA_US-CA
2021-07-08,487,6,333,2.7142857142857144,0.008151008151008152,0.0025436738030523167,0.023845169701665725,AY.1,USA_US-CA
